Order ID,Order Date,Region,Customer Name,Sales,Profit
CA-2017-142643,15 Oct 2017,West,Dionis Lloyd,175.37,79.5342
CA-2017-154109,6 Nov 2017,East,Maris LaWare,175.324,-14.749399999999998
CA-2015-101868,9 Jun 2015,South,Max Jones,175.32,-77.9315
CA-2015-167255,27 Sept 2015,West,Rick Huthwaite,175.29,83.97359999999999
CA-2017-127306,14 Jan 2017,South,Brosina Hoffman,175.086,19.9304
CA-2017-104080,8 Mar 2017,West,Alan Hwang,174.56,65.0736
CA-2015-142454,15 Aug 2015,West,Richard Eichhorn,174.49,47.1123
CA-2015-156146,26 Oct 2015,West,Andrew Gjertsen,174.304,-5.3644
CA-2017-107713,13 Mar 2017,East,Joy Bell-,174.3,81.921
CA-2017-166198,21 Apr 2017,West,Joni Wasserman,174.14,37.608000000000004
CA-2015-153752,6 Dec 2015,South,Rose O'Brian,173.94,50.4426
CA-2017-119305,30 Nov 2017,South,Scott Williamson,173.8,43.45
US-2017-155999,7 Aug 2017,West,Jay Kimmel,173.72,22.639499999999998
CA-2016-152765,15 Jun 2016,Central,Lynn Smith,173.488,54.215
US-2017-165869,31 Jul 2017,Central,Luke Schmidt,173.4,62.9676
CA-2015-148712,17 Apr 2015,East,Jessica Myrick,172.606,60.66149999999999
CA-2017-161578,16 Dec 2017,West,Rick Bensley,172.26,14.357800000000001
CA-2014-121769,8 Apr 2014,East,John Stevenson,172.11,-94.6605
CA-2014-113271,9 Jul 2014,West,Darrin Sayre,172.097,29.4738
CA-2015-112116,16 Mar 2015,West,Jeremy Ellison,171.96,44.7096
CA-2017-117422,21 Oct 2017,East,Frank Carlisle,171.848,12.555600000000002
US-2017-169320,23 Jul 2017,Central,Lena Hernandez,171.43,16.6721
CA-2017-101749,3 Oct 2017,West,Aaron Smayling,171.288,-6.4233
CA-2017-167003,23 May 2017,West,Vivek Sundaresam,171.288,-6.4233
CA-2016-114748,9 Oct 2016,West,Maria Zettner,170.976,0.1584
CA-2017-157469,2 Dec 2017,East,Erin Smith,170.916,-23.4718
CA-2016-102456,27 Feb 2016,East,Dan Lawera,170.88,49.5552
US-2017-120147,30 Mar 2017,West,Tom Boeckenhauer,170.872,20.6063
CA-2016-105746,30 Dec 2016,East,Brian Dahlen,170.786,0
CA-2017-163160,13 Oct 2017,Central,Troy Staebel,170.572,-131.409
US-2014-109162,8 Jun 2014,South,Katrina Edelman,170.352,10.647
CA-2015-161627,6 Jul 2015,West,Sarah Jordon,170.352,-17.0352
CA-2015-131597,14 Sept 2015,West,Stefania Perrino,170.136,-8.5068
CA-2015-153535,20 May 2015,South,Sheri Gordon,169.54399999999998,15.479199999999999
CA-2017-118437,17 Jun 2017,West,Philip Fox,169.28,50.6437
US-2017-106663,9 Jun 2017,Central,Meg O'Connel,169.25300000000001,-74.9161
CA-2017-107958,2 Jul 2017,Central,Adrian Hane,169.192,51.3259
CA-2017-124716,27 Mar 2017,West,Brendan Dodson,168.57999999999998,80.2436
CA-2016-112739,2 Sept 2016,Central,Ross DeVincentis,168.168,20.564100000000003
US-2017-115609,2 Nov 2017,West,Cindy Stewart,168.1,43.706
CA-2017-111647,3 Jul 2017,Central,Rob Dowd,167.968,62.988
CA-2016-118899,22 Mar 2016,West,Marc Crier,167.888,14.6902
CA-2015-136735,26 Jul 2015,West,Helen Andreada,167.86,78.8942
CA-2016-129728,30 May 2016,West,Jason Gross,167.84,11.7488
CA-2017-144862,1 Dec 2017,East,Erica Hernandez,167.638,44.7732
CA-2015-124653,24 Dec 2015,East,David Bremer,167.31,80.30879999999999
CA-2016-162313,27 Nov 2016,Central,Victoria Brennan,167.292,29.7408
CA-2015-116687,2 May 2015,Central,Noah Childs,167.232,16.8468
CA-2016-168956,16 Feb 2016,Central,Erin Ashbrook,167.182,-224.60940000000002
CA-2015-120341,26 Sept 2015,East,Sarah Foster,166.998,-110.0988
CA-2015-129525,15 Nov 2015,East,Victoria Pisteka,166.92,-116.844
US-2017-110646,26 Oct 2017,East,Jamie Frazer,166.692,-2.9785000000000013
CA-2014-100972,19 Nov 2014,West,Dennis Bolton,166.44,79.8912
CA-2017-136875,3 Dec 2017,West,Toby Carlisle,166.44,79.8912
US-2017-109582,12 Sept 2017,West,John Murray,166.44,79.8912
CA-2016-129238,31 Jan 2016,West,Sample Company A,166.292,36.0024
US-2015-137960,18 Dec 2015,East,Mitch Webber,166.24,24.936
CA-2014-127691,22 Jul 2014,East,Erin Mull,165.94,59.261599999999994
CA-2016-143154,2 Dec 2016,West,Alan Schoenberger,165.6,-6.21
CA-2016-148208,22 Jan 2016,East,Bradley Talbott,165.55200000000002,-4.372500000000002
CA-2014-164224,18 May 2014,East,Ted Trevino,165.168,9.5076
CA-2016-105585,26 Aug 2016,West,Roland Fjeld,165.13,74.6154
CA-2017-144225,30 Sept 2017,East,Cindy Chapman,164.88,80.7912
CA-2014-154592,7 Dec 2014,West,Erica Hernandez,164.88,80.7912
CA-2014-166555,11 Jul 2014,East,Jamie Kunitz,164.85,47.8065
CA-2017-141992,19 Jun 2017,Central,Frank Olsen,164.768,-31.797800000000002
CA-2017-135307,26 Nov 2017,Central,Lynn Smith,164.34,52.5888
CA-2017-160416,13 Nov 2017,East,Alan Dominguez,163.96,70.5028
CA-2017-145737,15 Sept 2017,South,Alan Barnes,163.96,59.4355
US-2017-136784,30 Apr 2017,West,Alan Dominguez,163.96,80.3404
CA-2016-166772,20 Sept 2016,West,Heather Jas,163.88,40.97
CA-2014-125612,3 Aug 2014,East,Berenike Kampe,163.62,51.1464
CA-2017-159597,9 Nov 2017,West,Matt Collister,163.55,47.1736
CA-2017-160395,31 Dec 2016,West,Kelly Lampkin,163.408,55.5597
CA-2017-166898,11 Sept 2017,West,Ken Heidel,163.392,27.325200000000002
CA-2017-106180,18 Sept 2017,West,Sally Hughsby,163.38,76.4616
CA-2016-115476,17 Mar 2016,East,Vivian Mathis,162.51999999999998,78.335
CA-2016-158568,29 Aug 2016,Central,Rick Bensley,162.388,8.781500000000001
CA-2016-165218,5 Mar 2016,Central,Rob Williams,162.344,49.594300000000004
US-2017-158218,12 May 2017,Central,Alyssa Crouse,162.16,-69.062
CA-2015-157812,22 Mar 2015,Central,Dean Braden,162.072,-41.793899999999994
CA-2015-120901,31 Dec 2015,Central,Barry Gonzalez,162.064,-27.4784
US-2017-150070,7 Sept 2017,West,Joseph Airdo,161.568,-28.2744
CA-2016-148096,16 Aug 2016,West,Anthony O'Donnell,161.28,12.096
CA-2017-161200,6 Aug 2017,South,Seth Vernon,161.14000000000001,30.7104
CA-2014-127964,3 Mar 2014,East,Anne Pryor,161.07,54.6459
CA-2017-161809,20 Jan 2017,West,Thea Hendricks,160.776,10.0485
CA-2014-138240,9 Oct 2014,West,Shirley Jackson,160.59199999999998,38.9355
CA-2016-129686,27 Nov 2016,Central,Greg Guthrie,160.384,-4.995999999999999
US-2015-165743,20 Nov 2015,West,Michelle Moray,160.272,-258.5952
CA-2017-134194,25 Dec 2017,Central,Guy Armstrong,160.162,-122.60159999999999
US-2017-111745,5 Nov 2017,West,Ruben Ausman,159.99,54.3966
US-2016-151862,1 Mar 2016,West,Odella Nelson,159.984,13.9986
CA-2016-158358,4 Mar 2016,East,Eleni McCrary,159.98,57.5928
CA-2017-123029,30 Sept 2017,West,Bradley Talbott,159.98,47.994
CA-2014-132983,28 Apr 2014,East,David Smith,159.98,57.5928
US-2017-146213,9 Sept 2017,West,Matt Connell,159.96,51.1872
CA-2016-130267,19 Sept 2016,West,Scot Wooten,159.88,73.5448
US-2017-164147,2 Feb 2017,East,Dorothy Wardle,159.73,24.343200000000003
US-2017-128398,2 May 2017,West,Elizabeth Moffitt,159.56,59.0372
CA-2016-110254,4 Aug 2016,South,Max Ludwig,158.81,63.3456
CA-2014-158771,9 May 2014,South,Sean Braxton,158.70999999999998,50.7928
CA-2015-168564,8 Aug 2015,West,Thomas Thornton,158.672,15.819
US-2014-115413,26 Aug 2014,East,Paul Prost,158.61,54.9951
CA-2014-131800,30 Dec 2014,East,Astrea Jones,158.388,43.5849
US-2015-110261,19 Dec 2015,Central,Patrick Ryan,158.376,13.8579
CA-2016-159695,5 Apr 2016,Central,Gary Mitchum,158.368,13.8572
CA-2017-132521,23 Sept 2017,West,Don Weiss,158.28,44.3996
CA-2016-166282,16 Apr 2016,South,Pete Kriz,158.256,48.355999999999995
US-2015-136476,5 Apr 2015,South,Greg Guthrie,157.794,-115.7156
CA-2015-134201,10 Apr 2015,East,Eugene Hildebrand,156.70999999999998,44.3655
US-2016-115819,19 Apr 2016,West,Jas O'Carroll,156.51600000000002,51.2064
US-2017-105830,31 Dec 2016,East,Duane Benoit,156.512,-35.2152
CA-2016-114944,30 Jan 2016,Central,Harold Engle,156.512,52.8228
CA-2017-116645,30 Nov 2017,East,Max Engle,155.94,45.2226
US-2015-164966,30 Jul 2015,Central,Gary Hansen,155.88,38.97
CA-2014-156790,8 Aug 2014,South,Vivek Gonzalez,155.456,-7.7728
US-2014-143721,23 Nov 2014,Central,Damala Kotsonis,155.372,-35.5136
US-2016-134488,24 Sept 2016,East,Pete Kriz,155.372,-13.3176
CA-2017-120061,2 Nov 2017,East,Sharelle Roach,155.372,-35.5136
CA-2017-146360,23 Apr 2017,Central,Sean Christensen,155.34,55.9224
CA-2015-112305,20 Nov 2015,West,Katrina Bavinger,155.16,43.3824
CA-2017-149076,14 Jan 2017,West,Sean O'Donnell,154.9,69.705
CA-2014-111157,2 Mar 2014,East,Nicole Hansen,154.624,33.2
CA-2016-144729,21 Oct 2016,West,Joel Eaton,154.44,1.5444
CA-2015-128013,9 Aug 2015,East,Monica Federle,154.14000000000001,73.5864
CA-2014-115049,26 Sept 2014,Central,Michael Moore,153.824,38.456
CA-2017-122175,12 May 2017,East,Cynthia Arntzen,153.41000000000003,57.7628
CA-2014-122609,12 Nov 2014,Central,Darren Powers,153.112,18.686600000000002
CA-2017-133487,6 May 2017,West,Trudy Schmidt,152.94,41.2938
CA-2015-151253,22 Apr 2015,West,Annie Zypern,152.916,24.444300000000002
CA-2015-134943,5 Dec 2015,Central,Stephanie Ulpright,152.8,76.4
CA-2014-167997,26 Jan 2014,Central,Carol Adams,152.64000000000001,44.7684
CA-2017-100055,28 May 2017,East,Michael Dominguez,152.59,46.1733
CA-2016-122017,29 Dec 2016,Central,Carlos Daly,152.51999999999998,46.9392
CA-2017-155607,26 Nov 2017,East,Frank Gastineau,152.07399999999998,47.3529
CA-2015-157133,28 Nov 2015,Central,Lena Creighton,151.96,-182.352
CA-2017-132262,21 Sept 2017,West,Muhammed Lee,151.96,41.5092
CA-2015-163923,30 May 2015,South,Brendan Dodson,151.96,36.4704
CA-2014-110065,5 Aug 2014,East,Stephanie Phelps,151.95000000000002,43.7397
CA-2017-110842,11 Nov 2017,West,Guy Armstrong,151.93,51.68260000000001
CA-2016-128671,11 Aug 2016,Central,Michelle Tran,151.82,70.48519999999999
CA-2017-151008,7 Sept 2017,West,Justin MacKendrick,151.72,58.0272
CA-2014-158540,24 Nov 2014,West,Vivek Gonzalez,151.72,27.3096
CA-2016-107790,20 Nov 2016,Central,Erica Hackney,151.192,13.2293
CA-2017-154676,5 Aug 2017,Central,Nick Zandusky,151.056,7.5528
CA-2015-100734,15 Sept 2015,East,Ann Chong,150.76,-32.2976
CA-2014-146843,30 Nov 2014,West,Philip Brown,150.232,-13.014600000000002
CA-2015-101707,27 Aug 2015,West,Philip Fox,150.22,63.233599999999996
CA-2017-118577,6 Oct 2017,East,Xylona Preis,150.17999999999998,72.0864
CA-2014-114433,13 May 2014,West,Naresj Patel,149.97,52.4895
US-2015-156797,11 Aug 2015,East,Philisse Overcash,149.96,37.6096
CA-2014-103366,15 Jan 2014,South,Erica Hackney,149.95,65.978
US-2014-114377,5 Nov 2014,South,Barry Gonzalez,149.9,40.473
CA-2016-116547,10 Jan 2016,West,Ken Black,149.9,47.6618
CA-2017-100230,11 Dec 2017,East,Allen Armold,149.872,42.3643
CA-2014-159184,14 Sept 2014,South,John Castell,149.56,56.1248
US-2015-152128,25 May 2015,Central,Nathan Mautz,149.2,68.2124
US-2017-102288,19 Jun 2017,Central,Zuschuss Carroll,148.884,41.19
CA-2017-134796,25 Jun 2017,Central,Fred McMath,148.48,16.704
CA-2017-141201,9 Dec 2017,West,Daniel Byrd,148.257,15.6978
US-2017-132675,24 Sept 2017,South,Karen Ferguson,148.16000000000003,45.283100000000005
CA-2017-101014,29 Aug 2017,West,Rick Wilson,148.02,41.4456
CA-2016-164511,19 Nov 2016,East,Doug Jacobs,147.91199999999998,25.784799999999997
US-2017-104661,15 Jan 2017,Central,Tim Brockman,147.63600000000002,-31.386199999999995
CA-2017-138156,11 Feb 2017,East,Magdelene Morse,147.568,-3.6892
CA-2015-148250,13 Dec 2015,West,Rachel Payne,147.44,41.185599999999994
CA-2014-146731,3 Nov 2014,South,Annie Thurman,147.344,49.7286
CA-2016-123120,4 Sept 2016,East,Christina VanderZanden,147.26,51.9779
CA-2017-120705,5 Sept 2017,South,Michael Grace,147.184,-29.4368
CA-2017-120999,10 Sept 2017,Central,Linda Cazamias,147.168,16.5564
CA-2017-169691,15 Jun 2017,Central,Dean percer,146.89,53.81909999999999
CA-2016-112942,13 Feb 2016,West,Ross DeVincentis,146.82,73.41
US-2017-157896,16 Nov 2017,East,Christy Brittain,146.82,73.41
US-2015-139759,25 Aug 2015,West,Nancy Lomonaco,146.744,34.257
CA-2015-122973,18 Jul 2015,East,Pauline Johnson,146.698,40.063900000000004
US-2014-139640,7 Nov 2014,West,Troy Blackwell,146.688,18.1296
US-2016-102141,26 Aug 2016,East,Ken Dana,146.688,45.84
CA-2017-146346,17 Jun 2017,West,Ryan Akin,146.352,-32.9292
CA-2016-153101,8 Sept 2016,West,Pauline Johnson,146.04,-12.7785
CA-2015-168529,8 Oct 2015,West,Maria Bertelson,145.9,62.737
CA-2017-133249,8 Jul 2017,West,Sam Zeldin,145.9,62.737
US-2017-168613,8 Oct 2017,East,Gary McGarr,145.764,3.2392
CA-2016-143910,12 Aug 2016,East,Becky Castell,145.764,-8.098
US-2014-151925,26 Sept 2014,West,Kean Takahito,145.568,0
CA-2015-164007,8 Jun 2015,Central,Maureen Gnade,145.504,-392.85949999999997
CA-2016-139941,12 Jun 2016,East,Christy Brittain,145.5,60.219
CA-2014-106803,29 Dec 2014,Central,Debra Catini,144.35999999999999,54.796800000000005
CA-2016-124506,11 Nov 2016,Central,Brenda Bowman,143.96,-0.8572
CA-2014-164385,26 Sept 2014,East,Nicole Brennan,143.952,14.3952
US-2017-103814,9 Dec 2017,Central,Lena Hernandez,143.856,48.5514
CA-2017-133102,17 Aug 2017,Central,Emily Ducich,143.808,-123.5122
CA-2017-135650,23 Mar 2017,Central,Anna Chung,143.728,-32.3388
CA-2016-153836,30 Oct 2016,East,Edward Hooks,143.702,42.2492
CA-2016-117849,15 Apr 2016,West,Julie Kriz,143.7,68.976
CA-2015-158701,5 Jan 2015,West,James Lanier,143.51999999999998,41.1372
CA-2017-107825,18 Nov 2017,Central,Nona Balk,143.48,41.757200000000005
CA-2016-124667,11 Nov 2016,East,Bryan Davis,143.32999999999998,35.832499999999996
CA-2016-165918,10 Sept 2016,West,Bryan Davis,143.24,61.9622
CA-2014-105270,11 Nov 2014,West,Arthur Prichep,143.128,19.1896
CA-2017-115119,26 Oct 2017,East,Shaun Chance,142.98000000000002,-78.4845
CA-2017-139913,23 Oct 2017,East,Julie Creighton,142.92,56.6044
CA-2014-133753,9 Jun 2014,Central,Carl Weiss,142.344,17.153999999999996
CA-2017-112725,30 Jan 2017,West,Eugene Hildebrand,142.344,-5.473800000000001
CA-2016-132066,16 Oct 2016,East,Nona Balk,142.182,-37.9152
CA-2015-114237,13 Mar 2015,West,Marc Crier,141.96,39.7488
CA-2015-151680,19 Nov 2015,West,Tony Chapman,141.96,22.7136
CA-2017-100412,22 Dec 2017,South,Sharelle Roach,141.96,35.49
CA-2016-146157,21 Nov 2016,Central,Roger Demir,141.576,17.1082
CA-2016-115574,23 Dec 2016,Central,Ben Peterman,141.372,-14.1372
US-2016-123470,15 Aug 2016,West,Max Engle,141.21,-1.6140000000000008
CA-2017-105620,25 Dec 2017,South,Jennifer Halladay,141,-1.4249999999999998
US-2015-110569,23 May 2015,West,Emily Burns,140.986,0.9055999999999997
CA-2017-169999,19 Jun 2017,East,Jim Sink,140.86800000000002,10.224599999999999
CA-2016-157763,18 Jul 2016,South,Katharine Harms,140.81,39.4268
CA-2015-161445,7 Sept 2015,South,Corey Catlett,140.736,12.3144
CA-2014-121664,6 May 2014,West,Harold Pawlan,140.736,52.776
CA-2016-101525,1 May 2016,South,Chris McAfee,140.52,67.5444
CA-2015-136420,20 Nov 2015,West,Chris Selesnick,139.816,57.192400000000006
CA-2014-123855,18 Jun 2014,West,Mick Crebagga,139.8,12.2325
CA-2017-151281,27 Apr 2017,West,Henry MacAllister,139.58,39.0824
US-2015-157014,3 Oct 2015,East,Bryan Mills,139.544,-40.1648
CA-2014-163559,23 Sept 2014,East,Shui Tom,139.44,47.061
CA-2015-166135,1 Oct 2015,West,Shaun Chance,139.424,17.428
CA-2015-105102,15 Sept 2015,East,Brendan Murry,139.216,37.3324
CA-2017-158876,19 Nov 2017,Central,Aimee Bixby,138.696,0.4618000000000002
CA-2016-166380,30 May 2016,South,Edward Becker,138.53,39.6192
CA-2017-139080,23 Jan 2017,West,Chris Selesnick,138.43200000000002,31.075199999999995
CA-2017-143021,19 Nov 2017,East,Anne Pryor,138.382,-11.071299999999997
US-2017-104437,27 Jan 2017,East,Toby Gnade,137.94,35.8644
CA-2014-140403,10 Oct 2014,West,Tanja Norvell,137.632,21.2518
CA-2014-108861,28 May 2014,West,Magdelene Morse,136.96,51.36
CA-2015-157959,3 Feb 2015,West,Rick Wilson,136.92,41.076
US-2015-123918,15 Oct 2015,Central,Claire Gute,136.72,-93.3772
CA-2017-139304,29 Jan 2017,West,Vivek Gonzalez,136.526,44.766999999999996
US-2016-126431,1 Jul 2016,East,Stephanie Ulpright,136.43,53.9888
CA-2017-107125,27 Nov 2017,West,Bill Donatelli,136.328,47.14960000000001
CA-2017-145506,3 Jun 2017,West,Meg O'Connel,136.26,5.4504
CA-2017-160927,29 Jan 2017,Central,Tamara Manning,136.20000000000002,59.875699999999995
CA-2016-160234,26 Jun 2016,South,Phillip Flathmann,135.95,39.4255
US-2015-146745,3 Sept 2015,West,Ann Steele,135.936,-10.807599999999999
CA-2016-121447,21 Feb 2016,East,Erin Ashbrook,135.8,66.542
CA-2017-169859,14 Dec 2017,West,Mike Pelletier,134.91,54.300000000000004
CA-2016-167759,3 Mar 2016,Central,Craig Carreira,134.85,37.758
CA-2014-160262,9 Jun 2014,West,Thomas Seio,134.6,55.312
CA-2017-164826,28 Dec 2017,East,Jennifer Ferguson,134.524,56.4337
CA-2015-137897,14 Nov 2015,East,Patrick Jones,134.5,42.866
CA-2014-131310,12 Jul 2014,West,Clay Ludtke,134.4,17.6544
CA-2015-159863,4 Sept 2015,Central,David Smith,134.376,6.7188
US-2016-164945,22 Nov 2016,East,Cathy Armstrong,134.272,46.9952
US-2017-125647,23 Sept 2017,Central,Lena Cacioppo,133.89600000000002,-199.314
CA-2017-138464,8 Jul 2017,West,Vicky Freymann,133.576,45.6732
US-2016-157728,22 Sept 2016,Central,Ryan Crowe,133.54000000000002,44.1476
CA-2016-146143,14 Dec 2016,South,Michael Chen,133.38,58.6872
CA-2014-104472,2 Jun 2014,West,Christine Kargatis,133.128,41.4336
US-2017-147998,19 May 2017,West,Sue Ann Reed,133.12,49.92
CA-2016-133697,20 Oct 2016,Central,Chuck Magee,132.95,9.2561
CA-2015-125185,5 Mar 2015,East,Alan Haines,132.94,-12.5528
CA-2016-133340,9 Dec 2016,Central,Logan Haushalter,132.809,51.638999999999996
US-2016-156986,20 Mar 2016,West,Zuschuss Carroll,132.709,-22.145899999999997
CA-2017-156818,11 Jul 2017,East,Joy Daniels,132.6,17.238
CA-2017-106103,10 Jun 2017,Central,Sean Christensen,132.52,54.3332
CA-2017-157448,16 Nov 2017,West,Lena Creighton,132.35999999999999,28.4592
CA-2016-125017,6 Feb 2016,South,Karen Bern,132.224,-18.1808
US-2016-134908,5 Jun 2016,East,Joni Sundaresam,132.168,-20.718
CA-2014-109918,7 Sept 2014,West,Lisa Ryan,131.84,48.520399999999995
CA-2015-148180,26 Jul 2015,West,Bart Pistole,131.48000000000002,37.2649
CA-2016-149783,4 Sept 2016,South,Delfina Latchford,131.104,21.1644
CA-2017-159793,25 Aug 2017,East,Seth Vernon,130.98,-89.0664
CA-2014-124394,17 Oct 2014,Central,Tracy Blumstein,130.756,-35.2444
CA-2017-136364,13 Jul 2017,East,Mark Hamilton,130.602,12.080300000000001
CA-2017-162572,25 Sept 2017,East,Raymond Buch,130.56799999999998,36.916199999999996
CA-2015-161711,28 Nov 2015,East,Mark Cousins,130.4,57.1984
CA-2016-143924,28 Jul 2016,Central,Steve Carroll,130.36,63.0588
CA-2016-108868,8 Sept 2016,Central,Ken Black,130.328,27.892699999999998
US-2015-122140,2 Apr 2015,Central,Michael Oakman,130.288,-79.3074
CA-2015-127481,12 Dec 2015,West,Jonathan Doherty,130.28,64.816
CA-2014-127187,4 Dec 2014,East,Cathy Prescott,129.98,62.3904
CA-2016-104969,8 Apr 2016,East,Eugene Hildebrand,129.976,-97.7039
CA-2017-123134,2 May 2017,East,Dorothy Wardle,129.93,12.993
CA-2014-151967,22 Oct 2014,South,Nicole Brennan,129.92,10.3936
CA-2014-117429,7 Oct 2014,East,Mathew Reese,129.92,21.112
CA-2017-161340,28 May 2017,East,Alice McCarthy,129.832,-59.909000000000006
US-2015-168732,10 Dec 2015,South,Khloe Miller,129.64,34.3474
CA-2017-134152,27 May 2017,West,Roy Phan,129.6,17.676000000000002
US-2014-110674,12 Feb 2014,West,Sanjit Chand,129.568,-24.294
CA-2015-111094,9 Jul 2015,East,Claudia Bergmann,129.52,62.038000000000004
CA-2014-100706,16 Dec 2014,South,Laurel Elliston,129.44,17.7202
CA-2017-169124,3 Jul 2017,West,Maria Bertelson,129.39,54.3438
CA-2014-158470,19 Apr 2014,South,Allen Goldenen,129.32999999999998,60.9174
CA-2017-164329,30 Jan 2017,West,Michael Moore,129.3,6.465
US-2014-113124,30 Mar 2014,Central,Nat Carroll,129.3,6.465
CA-2017-143252,18 Dec 2017,Central,Harold Engle,129.29,33.8443
CA-2016-166226,18 Nov 2016,West,Tracy Collins,129.032,24.436
CA-2015-119690,25 Jun 2015,Central,Mark Van Huff,128.928,-4.352399999999997
CA-2017-129581,11 Dec 2017,East,Katherine Nockton,128.85,3.8655
CA-2015-139738,25 Sept 2015,Central,Dana Kaydos,128.744,12.8744
US-2016-123610,12 May 2016,West,Vivian Mathis,128.67,49.140899999999995
CA-2015-148376,27 Dec 2015,West,Arthur Gainer,128.51999999999998,41.3672
CA-2016-121356,20 Nov 2016,East,Shirley Jackson,128.4,62.916
CA-2016-164637,4 Mar 2016,Central,Rick Duston,128.4,64.2
CA-2015-100685,19 Dec 2015,Central,Suzanne McNair,128.36,60.4876
CA-2016-135965,22 Sept 2016,East,Sam Zeldin,128.34,37.2186
CA-2015-142419,11 Jul 2015,West,Shahid Collister,128.322,47.9097
CA-2016-146374,5 Dec 2016,East,Harold Engle,128.07,60.326899999999995
CA-2017-156895,8 May 2017,East,Don Jones,128.058,-23.7822
CA-2017-157980,7 Dec 2017,East,Shahid Hopkins,127.984,25.5968
CA-2014-112837,11 Sept 2014,West,Liz Willingham,127.95,21.7515
CA-2017-129028,1 Apr 2017,South,George Bell,127.95,21.7515
CA-2016-154235,24 Sept 2016,Central,Ruben Dartt,127.95,21.7515
CA-2014-110219,5 May 2014,Central,Emily Burns,127.869,-9.1335
CA-2015-142734,16 Apr 2015,East,Denise Monton,127.764,2.8392
CA-2017-130771,29 Jul 2017,Central,Laura Armstrong,127.688,16.0696
CA-2017-147942,1 Apr 2017,West,Maribeth Schnelling,127.46000000000001,40.7416
CA-2016-155474,8 Jul 2016,West,Chris Cortes,127.28,15.4786
CA-2017-115931,22 Dec 2017,West,Jim Mitchum,126.98,26.9093
CA-2017-118731,20 Nov 2017,West,Liz Pelletier,126.656,43.9322
CA-2014-127859,17 Mar 2014,East,Quincy Jones,126.624,41.1528
CA-2016-137848,15 Jan 2016,East,William Brown,126.176,53.794399999999996
CA-2017-163860,28 Dec 2017,Central,Lori Olson,125.97999999999999,-9.723600000000001
US-2015-136427,20 Jun 2015,West,Justin MacKendrick,125.944,15.743
CA-2015-146290,4 May 2015,Central,Stuart Van,125.93,35.2604
CA-2016-125843,13 Aug 2016,South,Roy Französisch,125.91999999999999,62.5136
CA-2016-141082,9 Dec 2016,East,Fred McMath,125.81,57.909499999999994
US-2015-148817,1 Dec 2015,South,Keith Dawkins,125.64,47.3544
CA-2017-158386,16 Oct 2017,South,Bobby Odegard,124.75,57.385
CA-2016-145898,26 Sept 2016,West,Chuck Magee,124.58000000000001,44.4003
CA-2015-121776,16 Feb 2015,West,Rob Dowd,124.55,58.5385
US-2017-123834,21 Jul 2017,Central,Gene McClure,124.404,-21.3264
CA-2017-144827,21 Dec 2017,West,Sanjit Engle,124.36,33.5772
CA-2014-107454,2 Nov 2014,East,Roger Demir,124.2,40.157399999999996
US-2016-144211,28 Aug 2016,West,Chad Sievert,124.056,13.7547
CA-2016-158547,30 May 2016,East,Justin MacKendrick,123.92,9.294
CA-2016-104983,3 Jul 2016,East,Filia McAdams,123.92,38.725
CA-2014-119977,8 Oct 2014,East,Duane Noonan,123.92,55.764
CA-2016-124485,24 Nov 2016,East,Nat Carroll,123.65600000000002,26.2924
CA-2017-138611,14 Nov 2017,East,Clytie Kelty,123.588,13.1952
US-2014-155894,26 Jul 2014,Central,Carl Ludwig,123.552,-29.3436
CA-2014-135699,29 Aug 2014,West,Hilary Holden,123.28,60.273599999999995
CA-2014-123323,7 Nov 2014,West,Lena Hernandez,123.144,46.179
US-2017-152002,11 Jun 2017,West,Dianna Vittorini,122.97,60.2553
CA-2015-151869,25 Sept 2015,East,Carlos Soltero,122.62199999999999,16.458
CA-2017-145877,1 Apr 2017,Central,Adam Shillingsburg,122.6,36.898
CA-2017-122798,28 Dec 2017,West,Susan Vittorini,122.53,36.2185
CA-2016-122448,9 Jun 2016,West,Dean Braden,122.352,13.7646
CA-2016-114307,22 Jul 2016,East,Maureen Fritzler,122.34000000000002,47.3484
CA-2016-122728,18 May 2016,West,Eric Barreto,122.22,34.8606
US-2017-101784,6 Jul 2017,West,Patrick O'Brill,122.136,-13.7403
CA-2014-119172,11 May 2014,Central,Harold Dahlen,122.05199999999999,-166.87859999999998
US-2016-155971,6 Jun 2016,West,Ross Baird,121.95,57.537000000000006
CA-2015-125563,11 Apr 2015,South,Patrick Ryan,121.888,24.4176
US-2016-112396,9 Feb 2016,West,Justin Ritter,121.83,50.73779999999999
CA-2017-167661,5 Oct 2017,West,Mike Pelletier,121.816,48.5818
CA-2016-162159,16 Sept 2016,South,Corey Roper,121.78,30.445
CA-2017-110940,23 Jul 2017,Central,Annie Zypern,121.536,15.192
US-2016-139486,21 May 2016,West,Logan Haushalter,121.436,14.751999999999999
CA-2014-146500,30 Aug 2014,East,Annie Thurman,121.24,21.485
CA-2016-136021,14 Aug 2016,West,Jill Matthias,121.09200000000001,43.238400000000006
CA-2017-105991,5 May 2017,West,Lisa Hazard,120.783,-152.8739
CA-2015-128125,31 Mar 2015,Central,Ed Braxton,120.756,27.8283
CA-2014-102295,24 Nov 2014,West,Erica Hackney,120.712,-18.1068
CA-2015-126137,3 Oct 2015,West,Bruce Stewart,120.666,18.4548
CA-2016-163972,17 Oct 2016,West,Michael Granlund,120.666,21.294
